Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,Job,SliderSN,Blade Slot,DQST_Reader1_Prime,Tool_TS,Test_Cyl,Test_Head,V_STO,I_STO,R_STO,R_MEMS,SIP_mW,SIP_nm,RTFC_DAC,WTFC_DAC,Base747,ReaderSelection,SqzDirection,SER,KFCI,MCW
4/24/2021,11:28:12 AM,4/24/2021,7:28:12 PM,04/24/2021-19:28:18,52230704,54CD24171D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.78,2526,72.08379304
4/24/2021,11:49:27 AM,4/24/2021,7:49:27 PM,04/24/2021-19:49:33,52230704,54CD24172A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.34,1826,54.2007501
4/24/2021,11:35:25 AM,4/24/2021,7:35:25 PM,04/24/2021-19:35:31,52230704,54CD24172C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.05,1926,56.86082161
4/24/2021,11:37:19 AM,4/24/2021,7:37:19 PM,04/24/2021-19:37:25,52230704,54CD24172E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.78,2026,60.61751662
4/24/2021,9:32:46 AM,4/24/2021,5:32:46 PM,04/24/2021-17:32:52,52230704,54CD205526,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.56,2126,61.49279427
4/24/2021,9:46:09 AM,4/24/2021,5:46:09 PM,04/24/2021-17:46:15,52230704,54CD205527,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.32,2226,62.62224194
4/24/2021,9:36:00 AM,4/24/2021,5:36:00 PM,04/24/2021-17:36:06,52230704,54CD205538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.17,2326,65.95669314
3.70E+09,1:33:08 AM,4/24/2021,9:33:08 AM,04/24/2021-09:33:14,52230704,54CD217702,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.02,2426,68.5712952
4/24/2021,11:55:27 AM,4/24/2021,7:55:27 PM,04/24/2021-19:55:33,52230704,54CD217723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.89,2526,72.56680975
4/24/2021,11:44:37 AM,4/24/2021,7:44:37 PM,04/24/2021-19:44:43,52230704,54CD223729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.3,1826,56.2786119
4/24/2021,11:12:37 AM,4/24/2021,7:12:37 PM,04/24/2021-19:12:43,52230704,54CD238730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.01,1926,57.23282709
4/24/2021,11:01:02 AM,4/24/2021,7:01:02 PM,04/24/2021-19:01:08,52230704,54CD241705,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.76,2026,59.6768399
3.70E+09,2:21:14 AM,4/24/2021,10:21:14 AM,04/24/2021-10:21:20,52230704,54CD241707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.53,2126,60.77629962
3.70E+09,2:07:07 AM,4/24/2021,10:07:07 AM,04/24/2021-10:07:13,52230704,54CD241712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.29,2226,63.43265548
3.70E+09,2:25:51 AM,4/24/2021,10:25:51 AM,04/24/2021-10:25:57,52230704,54CD241713,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.14,2326,66.05147244
4/24/2021,11:31:00 AM,4/24/2021,7:31:00 PM,04/24/2021-19:31:06,52230704,54CD241714,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2426,67.91112868
4/24/2021,11:16:58 AM,4/24/2021,7:16:58 PM,04/24/2021-19:17:04,52230704,54CD241718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.86,2526,71.54131258
3.70E+09,3:26:14 AM,4/24/2021,11:26:14 AM,04/24/2021-11:26:20,52230704,54CD241721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.27,1826,54.41791417
4/24/2021,11:28:48 AM,4/24/2021,7:28:48 PM,04/24/2021-19:28:54,52230704,54CD241723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.96,1926,57.5365661
3.70E+09,2:44:13 AM,4/24/2021,10:44:13 AM,04/24/2021-10:44:19,52230704,54CD241733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.69,2026,57.9012122
3.70E+09,2:37:56 AM,4/24/2021,10:37:56 AM,04/24/2021-10:38:02,52230704,54CD241734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.45,2126,59.5944603
3.70E+09,2:06:20,4/24/2021,10:06:20,04/24/2021-10:06:27,54734024,4BC590AB34,1,,05 16 2021-06:55:33,300132,0,-48,-10,4.8907,21.49515935,1.496486641,0.08509818,636,596,G747SCS,R0R1,IDOD,-1.2,2226,64.45060174
4/24/2021,10:07:40,4/24/2021,18:07:40,04/24/2021-18:07:47,54734024,4BC590B121,1,,05 16 2021-04:12:54,300132,0,-49,-10,4.9,21.20837438,1.406968711,0.08526,570,530,G747SCS,R0R1,IDOD,-1.04,2326,65.51033207
4/24/2021,9:45:15,4/24/2021,17:45:15,04/24/2021-17:45:22,51967174,4BC590B134,1,,05 16 2021-01:28:30,300132,0,-54,-10,5.4304,21.52289087,1.777659371,0.09448896,572,539,G747SCS,R0R1,IDOD,-0.91,2426,66.59015922
4/24/2021,10:45:05,4/24/2021,18:45:05,04/24/2021-18:45:12,52230704,4BC590B712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.79,2526,71.13477204
3.70E+09,3:14:27 AM,4/24/2021,11:14:27 AM,04/24/2021-11:14:34,52230704,4BC590B722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.32,1826,54.62810877
4/24/2021,11:00:31 AM,4/24/2021,7:00:31 PM,04/24/2021-19:00:38,52230704,4BC590E125,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.99,1926,58.42835733
3.70E+09,3:05:12 AM,4/24/2021,11:05:12 AM,04/24/2021-11:05:19,52230704,4BC591A708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.74,2026,60.26760285
4/24/2021,10:14:54 AM,4/24/2021,6:14:54 PM,04/24/2021-18:15:01,52230704,4BC591A710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.48,2126,59.87205932
3.70E+09,2:46:50 AM,4/24/2021,10:46:50 AM,04/24/2021-10:46:57,52230704,4BC591A720,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.22,2226,62.65124475
4/24/2021,10:05:52 AM,4/24/2021,6:05:52 PM,04/24/2021-18:05:59,52230704,4BC591A722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.07,2326,66.78180004
3.70E+09,2:16:39 AM,4/24/2021,10:16:39 AM,04/24/2021-10:16:46,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.93,2426,67.46196321
4/24/2021,9:53:33 AM,4/24/2021,5:53:33 PM,04/24/2021-17:53:40,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.82,2526,70.86871163
3.70E+09,2:28:29 AM,4/24/2021,10:28:29 AM,04/24/2021-10:28:36,52230704,4BC592F734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.39,1826,56.68573631
4/24/2021,11:26:12 AM,4/24/2021,7:26:12 PM,04/24/2021-19:26:19,52230704,4BC593AB09,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.06,1926,58.31134728
4/24/2021,11:19:35 AM,4/24/2021,7:19:35 PM,04/24/2021-19:19:42,52230704,4BC593AB2A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.77,2026,60.25713436
3.70E+09,3:23:42 AM,4/24/2021,11:23:42 AM,04/24/2021-11:23:49,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.54,2126,60.13841299
4/24/2021,11:19:05 AM,4/24/2021,7:19:05 PM,04/24/2021-19:19:12,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.3,2226,62.94716569
4/24/2021,11:40:15 AM,4/24/2021,7:40:15 PM,04/24/2021-19:40:22,52230704,4BC593AB27,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.15,2326,65.75360945
4/24/2021,11:10:16 AM,4/24/2021,7:10:16 PM,04/24/2021-19:10:23,52230704,4BC593B71C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2426,67.10690474
3.70E+09,2:19:24 AM,4/24/2021,10:19:24 AM,04/24/2021-10:19:31,52230704,4BC593B106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.85,2526,72.18446766
4/24/2021,10:33:22 AM,4/24/2021,6:33:22 PM,04/24/2021-18:33:29,52230704,4BC593B707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.28,1826,56.52546468
3.70E+09,2:49:03 AM,4/24/2021,10:49:03 AM,04/24/2021-10:49:10,52230704,4BC593B715,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.96,1926,58.38898712
3.70E+09,2:30:40 AM,4/24/2021,10:30:40 AM,04/24/2021-10:30:47,52230704,4BC593E730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.74,2026,58.83947777
3.70E+09,2:28:28 AM,4/24/2021,10:28:28 AM,04/24/2021-10:28:35,52230704,4BC5931B03,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.52,2126,62.51145902
4/24/2021,11:03:27 AM,4/24/2021,7:03:27 PM,04/24/2021-19:03:34,52230704,4BC590813A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2226,63.65777008
3.70E+09,1:31:53 AM,4/24/2021,9:31:53 AM,04/24/2021-09:32:00,52230704,4BC592311D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.11,2326,64.75647864
4/24/2021,10:12:20 AM,4/24/2021,6:12:20 PM,04/24/2021-18:12:27,52230704,4BC593872B,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.96,2426,67.45903946
4/24/2021,9:26:06 AM,4/24/2021,5:26:06 PM,04/24/2021-17:26:13,52230704,4BC5902138,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.85,2526,70.3164854
3.70E+09,2:58:18 AM,4/24/2021,10:58:18 AM,04/24/2021-10:58:25,52230704,4BC5908106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.44,1826,54.53262381
3.70E+09,3:44:54 AM,4/24/2021,11:44:54 AM,04/24/2021-11:45:01,52230704,4BC5908107,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.14,1926,58.60519824
3.70E+09,3:07:29 AM,4/24/2021,11:07:29 AM,04/24/2021-11:07:36,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.88,2026,60.7967639
4/24/2021,11:07:47 AM,4/24/2021,7:07:47 PM,04/24/2021-19:07:54,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.57,2126,60.37725673
4/24/2021,10:49:25 AM,4/24/2021,6:49:25 PM,04/24/2021-18:49:32,52230704,4BC5908136,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.31,2226,62.48051539
3.70E+09,3:11:53 AM,4/24/2021,11:11:53 AM,04/24/2021-11:12:00,52230704,4BC5908708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.12,2326,65.27275799
3.70E+09,3:54:57 AM,4/24/2021,11:54:57 AM,04/24/2021-11:55:04,52230704,4BC5908710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.97,2426,67.65864091
3.70E+09,1:45:23 AM,4/24/2021,9:45:23 AM,04/24/2021-09:45:30,52230704,4BC5908712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.83,2526,72.24329185
4/24/2021,10:31:03 AM,4/24/2021,6:31:03 PM,04/24/2021-18:31:10,52230704,4BC5908721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.5,1826,55.46254641
4/24/2021,10:42:18 AM,4/24/2021,6:42:18 PM,04/24/2021-18:42:25,52230704,4BC5908722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.22,1926,57.9036778
4/24/2021,10:26:21 AM,4/24/2021,6:26:21 PM,04/24/2021-18:26:28,52230704,4BC5911708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.92,2026,59.05423983
4/24/2021,9:36:58 AM,4/24/2021,5:36:58 PM,04/24/2021-17:37:05,52230704,4BC5914118,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.65,2126,62.68574641
3.70E+09,3:16:39 AM,4/24/2021,11:16:39 AM,04/24/2021-11:16:46,52230704,4BC5914708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.43,2226,65.19315157
3.70E+09,2:10:19 AM,4/24/2021,10:10:19 AM,04/24/2021-10:10:26,52230704,4BC5914729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.25,2326,65.96604485
3.70E+09,1:42:49 AM,4/24/2021,9:42:49 AM,04/24/2021-09:42:56,52230704,4BC5923124,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.09,2426,69.35999065
3.70E+09,1:54:31 AM,4/24/2021,9:54:31 AM,04/24/2021-09:54:38,52230704,4BC5923130,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2526,72.31162887
3.70E+09,2:53:26 AM,4/24/2021,10:53:26 AM,04/24/2021-10:53:33,52230704,4BC5923730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.07,1826,54.49415882
4/24/2021,9:23:29 AM,4/24/2021,5:23:29 PM,04/24/2021-17:23:36,52230704,4BC5926110,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.84,1926,57.11254883
3.70E+09,3:34:03 AM,4/24/2021,11:34:03 AM,04/24/2021-11:34:10,52230704,4BC5926133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.57,2026,58.39351187
3.70E+09,1:22:20 AM,4/24/2021,9:22:20 AM,04/24/2021-09:22:27,52230704,4BC5929134,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.38,2126,62.14958317
3.70E+09,2:56:05 AM,4/24/2021,10:56:05 AM,04/24/2021-10:56:12,52230704,4BC5935722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.14,2226,61.80985304
4/24/2021,10:24:07 AM,4/24/2021,6:24:07 PM,04/24/2021-18:24:14,52230704,4BC5935725,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.03,2326,65.86476363
3.70E+09,1:57:16 AM,4/24/2021,9:57:16 AM,04/24/2021-09:57:23,52230704,4BC5935731,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.89,2426,68.92267934
4/24/2021,10:51:49 AM,4/24/2021,6:51:49 PM,04/24/2021-18:51:56,52230704,4BC5938115,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.77,2526,69.82253006
3.70E+09,1:48:11 AM,4/24/2021,9:48:11 AM,04/24/2021-09:48:18,52230704,4BC5938733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.42,1826,54.99901202
3.70E+09,2:35:03 AM,4/24/2021,10:35:03 AM,04/24/2021-10:35:10,52230704,4BC5938736,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.12,1926,57.71547532
3.70E+09,2:08:34 AM,4/24/2021,10:08:34 AM,04/24/2021-10:08:41,52230704,4BC5941133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.82,2026,59.6363556
4/24/2021,11:21:49 AM,4/24/2021,7:21:49 PM,04/24/2021-19:21:56,52230704,4BC5941733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.59,2126,62.02597887
4/24/2021,10:14:58 AM,4/24/2021,6:14:58 PM,04/24/2021-18:15:05,52230704,54CD20B52D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.34,2226,62.69443407
3.70E+09,1:10:15 AM,4/24/2021,9:10:15 AM,04/24/2021-09:10:22,52230704,54CD20B52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.17,2326,67.19841878
4/24/2021,10:03:05 AM,4/24/2021,6:03:05 PM,04/24/2021-18:03:12,52230704,54CD20B530,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1,2426,69.40549997
4/24/2021,10:17:10 AM,4/24/2021,6:17:10 PM,04/24/2021-18:17:17,52230704,54CD20B536,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.89,2526,70.76613188
4/24/2021,10:05:32 AM,4/24/2021,6:05:32 PM,04/24/2021-18:05:39,52230704,54CD20B537,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.31,1826,55.88947431
4/24/2021,9:56:45 AM,4/24/2021,5:56:45 PM,04/24/2021-17:56:52,52230704,54CD20B538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.07,1926,56.29384019
4/24/2021,11:46:24 AM,4/24/2021,7:46:24 PM,04/24/2021-19:46:31,52230704,54CD21D32F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.78,2026,58.85502568
3.70E+09,1:57:07 AM,4/24/2021,9:57:07 AM,04/24/2021-09:57:14,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.56,2126,61.09069682
4/24/2021,11:38:01 AM,4/24/2021,7:38:01 PM,04/24/2021-19:38:08,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.31,2226,63.08880685
4/24/2021,12:33:00 PM,4/24/2021,8:33:00 PM,04/24/2021-20:33:07,52230704,54CD21D52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.14,2326,64.60755739
4/24/2021,11:47:15 AM,4/24/2021,7:47:15 PM,04/24/2021-19:47:22,52230704,54CD21D330,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2426,68.75184459
3.70E+09,3:02:34 AM,4/24/2021,11:02:34 AM,04/24/2021-11:02:41,52230704,54CD21D335,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.87,2526,69.54413072
3.70E+09,2:47:00 AM,4/24/2021,10:47:00 AM,04/24/2021-10:47:07,52230704,54CD21D337,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.06,1826,55.01349071
3.70E+09,3:45:57 AM,4/24/2021,11:45:57 AM,04/24/2021-11:46:04,52230704,54CD21D505,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.77,1926,55.92331958
4/24/2021,12:23:49 PM,4/24/2021,8:23:49 PM,04/24/2021-20:23:56,52230704,54CD21D509,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.56,2026,58.6940435
3.70E+09,2:56:00 AM,4/24/2021,10:56:00 AM,04/24/2021-10:56:07,52230704,54CD21D510,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.36,2126,61.0800046
4/24/2021,12:44:39 PM,4/24/2021,8:44:39 PM,04/24/2021-20:44:46,52230704,54CD21D518,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.15,2226,62.65144292
4/24/2021,12:39:14 PM,4/24/2021,8:39:14 PM,04/24/2021-20:39:21,52230704,54CD21D529,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.02,2326,65.72178586
4/24/2021,12:23:54 PM,4/24/2021,8:23:54 PM,04/24/2021-20:24:01,52230704,54CD21D532,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.89,2426,67.55035011
3.70E+09,2:37:40 AM,4/24/2021,10:37:40 AM,04/24/2021-10:37:47,52230704,54CD22F70D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.77,2526,70.29125375
4/24/2021,12:35:11 PM,4/24/2021,8:35:11 PM,04/24/2021-20:35:18,52230704,54CD22F71E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.5,1826,55.90280791
